NearestIntersectionLocation,crime_rate,rating,Latitude,Longitude
Marcon Crt / Williamsburg Rd,1.3439415116654123e-05,Very Low,43.41385469698715,-80.50256850453636
Marengo Crt / Pastern Trail,2.6878830233308245e-05,Low,43.490577469956825,-80.486464249007
Margaret Ave / Maynard Ave,8.063649069992474e-05,Low,43.455608316742186,-80.48806880696009
Margaret Ave / Queen St N,0.00045694011396624017,Low,43.45447247009729,-80.48541036829485
Margaret Ave / Union St,4.031824534996237e-05,Low,43.46620464975196,-80.49844219421384
Margaret Ave / Wellington St N,8.063649069992474e-05,Low,43.45858490057274,-80.49041373048209
Margaret Ave / Wilhelm St,0.0001747123965165036,Low,43.46052735093508,-80.49245324164578
Margaret Ave N / Murdock Ave,5.375766046661649e-05,Low,43.473937685639385,-80.50521548466017
Margaret Ave N / Royal St,2.6878830233308245e-05,Low,43.47138755541286,-80.50401168660026
Margaret Ave S / Rodney St,1.3439415116654123e-05,Very Low,43.468123487080234,-80.50047954647734
Margaret Ave S / Union St E,2.6878830233308245e-05,Low,43.46727828298151,-80.49984184729415
Margaret Ave S / Union St E,2.6878830233308245e-05,Low,43.46741163744294,-80.49978304075685
Marigold Crt / Robert Ferrie Dr / Southridge Dr,6.719707558327061e-05,Low,43.377307737257844,-80.42843687585598
Mariner Dr / Mayflower St,0.00010751532093323298,Low,43.50523736996341,-80.5081993946723
Marisa St / Schueller St / Stanley Ave,2.6878830233308245e-05,Low,43.47779355431756,-80.4667507374132
Market Lane / Moyer Pl,4.031824534996237e-05,Low,43.448681254964576,-80.48467195694637
Market Lane / Scott St,1.3439415116654123e-05,Very Low,43.44912365091494,-80.48563711846839
Market St / Prince St,5.375766046661649e-05,Low,43.48255864387518,-80.47597512671746
Marketa Cres / Smetana Dr,1.3439415116654123e-05,Very Low,43.467845646628156,-80.44177880858155
Markwood Dr / Rossford Cres,0.00018815181163315772,Low,43.44226434173374,-80.52783508604897
Markwood Dr / Rossford Cres,0.00018815181163315772,Low,43.44178115171001,-80.52708856437872
Marl Meadow Cres / Marl Meadow Dr,5.375766046661649e-05,Low,43.39133625922458,-80.46087032392164
Marl Meadow Crt / Marl Meadow Dr,1.3439415116654123e-05,Very Low,43.39214196772324,-80.46013114026584
Marlborough Ave / North Dr,1.3439415116654123e-05,Very Low,43.43953411731416,-80.5060284257365
Marlborough Ave / Roxborough Ave,0.00018815181163315772,Low,43.438278200072375,-80.50762144233758
Marquette Dr / Pioneer Tower Rd,4.031824534996237e-05,Low,43.406372433663144,-80.40086469730932
Marshall Ave / Paul Ave,1.3439415116654123e-05,Very Low,43.34463218063774,-80.47612220431307
Marshall Ave / Roseville Rd,6.719707558327061e-05,Low,43.341530200987926,-80.47484367280596
Marshall St / Regina St N,0.0007122890011826685,Low,43.47307002943069,-80.52262949655669
Martinglen Cres / Primrose Path,2.6878830233308245e-05,Low,43.41025598562498,-80.46391475291506
Martinwood St / Steepleridge St,5.375766046661649e-05,Low,43.37609866871761,-80.43577669034644
Martinwood St / Thomas Slee Dr,2.6878830233308245e-05,Low,43.3750219774952,-80.43548976191907
Marty Lane / Theodore Schuler Blvd,1.3439415116654123e-05,Very Low,43.3902210032214,-80.71508700847353
Mary Ave / Valentine Dr,2.6878830233308245e-05,Low,43.3960211523337,-80.34087155427072
Mary St / Pine St,5.375766046661649e-05,Low,43.45794785343954,-80.51094109519188
Mary St / Rocky Lane,1.3439415116654123e-05,Very Low,43.51920576181079,-80.61748475929122
Mary St / Union St E,1.3439415116654123e-05,Very Low,43.459281472070316,-80.51499594426924
Maryhill Rd / Notre Dame Ave,2.6878830233308245e-05,Low,43.531552140325154,-80.38588137813406
Maryhill Rd / Sideroad 16,5.375766046661649e-05,Low,43.56597427572698,-80.4016312825874
Maryhill Rd / St Charles St E / St Charles St W,0.00032254596279969894,Low,43.53447974152419,-80.39068129058887
Maryhill Rd / Village View Rd,2.6878830233308245e-05,Low,43.53182172748686,-80.3828656208228
Massey Ave / Vanier Dr,0.00014783356628319535,Low,43.42582428273002,-80.4611869920896
Matthew St / Natchez Rd,1.3439415116654123e-05,Very Low,43.465374930594436,-80.44613340236666
Matthew St / Rothsay Ave,0.0001209547360498871,Low,43.46854339313624,-80.44692144568243
Matthew St / Sunrise Dr,9.407590581657886e-05,Low,43.46770476525774,-80.44614944020542
Matthias Cres / Matthias Pl,2.6878830233308245e-05,Low,43.53793382804506,-80.39216240874184
Matthias Cres / St Boniface Dr,5.375766046661649e-05,Low,43.53957583101409,-80.39132736802739
Matthias Cres / St Boniface Dr,5.375766046661649e-05,Low,43.539031821898824,-80.39288591851484
Maurice St / Sydney St S,8.063649069992474e-05,Low,43.43988071830395,-80.47122224763754
Mausser Ave / Stirling Ave S,0.0001209547360498871,Low,43.43387190898899,-80.49596869187212
Maverick St / Woolwich St,1.3439415116654123e-05,Very Low,43.500297286160794,-80.49120663138999
Max Becker Dr,0.00022847005698312009,Low,43.405251100009686,-80.50134215374459
Mayfield Ave / Mayfield Crt,0.00013439415116654123,Low,43.47840587908468,-80.50117250710498
Mayfield Ave / Quickfall Dr,0.00010751532093323298,Low,43.480287684282175,-80.5084728844635
Mayfield Ave / Renaud Dr,1.3439415116654123e-05,Very Low,43.47834253583956,-80.5062347119592
Mayfield Ave / Rose Lea Cres,4.031824534996237e-05,Low,43.477706644201405,-80.50261648996849
Mayfield Ave / University Ave E,0.00013439415116654123,Low,43.48126918179424,-80.51231032764713
Maynard Ave / Young St,2.6878830233308245e-05,Low,43.45521855172573,-80.4889529327117
Mayview Cres / Northlake Dr,1.3439415116654123e-05,Very Low,43.50004693261179,-80.55447968767807
Maywood Rd / Woodhaven Rd,1.3439415116654123e-05,Very Low,43.42280084901031,-80.45163926137342
McAllister Dr / River St,1.3439415116654123e-05,Very Low,43.50458780122731,-80.46371937019481
McAllister Dr / Sawmill Rd,0.00032254596279969894,Low,43.506393669821406,-80.46114575488392
McBean Crt / Moffat Dr,2.6878830233308245e-05,Low,43.345944726548154,-80.29316141901454
McBrine Dr / McBrine Pl,8.063649069992474e-05,Low,43.4016124171847,-80.47485828806583
McBrine Dr / McIntyre Dr / McIntyre Pl,4.031824534996237e-05,Low,43.403228171460285,-80.47667774819745
McBrine Dr / Trillium Dr,6.719707558327061e-05,Low,43.39989300711143,-80.4735067051524
McCarron Cres / McCarron Pl,1.3439415116654123e-05,Very Low,43.45806893975555,-80.5520526349239
McCormick Dr / McMeeken Dr,5.375766046661649e-05,Low,43.43729874389433,-80.29376634445785
McCormick Dr / Melran Dr,1.3439415116654123e-05,Very Low,43.43870784267474,-80.29874353415052
McDonald Ave / South St,4.031824534996237e-05,Low,43.35135391950891,-80.30552488632341
McDonald Ave / Stewart Ave,8.063649069992474e-05,Low,43.348931574068075,-80.304754739797
McDougall Rd / Shakespeare Dr,4.031824534996237e-05,Low,43.4630820816047,-80.54652564370214
McGarry Dr / Meadowbrook Dr,4.031824534996237e-05,Low,43.42073948726947,-80.52479095017745
McGarry Dr / Pinehurst Cres,2.6878830233308245e-05,Low,43.4210949431186,-80.5237819598701
McGarry Dr / Royal Orchard Dr,1.3439415116654123e-05,Very Low,43.41950522762659,-80.52894543616941
McGarry Dr / Westheights Dr,1.3439415116654123e-05,Very Low,43.41985671882388,-80.52969659004249
McGee Ave / Ottawa St N,0.0002822277174497366,Low,43.45380857831806,-80.43565596756721
McGovern Dr / Old Hespeler Rd,0.0004031824534996237,Low,43.4115793526568,-80.3281948772313
McGovern Dr / Old Hespeler Rd,0.0004031824534996237,Low,43.41116129882741,-80.32908338501784
McIntyre Dr / Strasburg Rd,2.6878830233308245e-05,Low,43.404597947609155,-80.47374163027781
McIntyre Dr / Trillium Dr,5.375766046661649e-05,Low,43.40342531103936,-80.48528266667412
McKay St / Stewart Ave,2.6878830233308245e-05,Low,43.348595682890156,-80.30669717162269
McKenzie Ave / Eugene George Way,0.0006316525104827438,Low,43.446234270149425,-80.4672292611266
McKenzie Ave / Ottawa St N,0.00025534888721642833,Low,43.444528407033886,-80.46611555320754
McMeeken Dr / Melran Dr,4.031824534996237e-05,Low,43.440340686350474,-80.29456661015398
McMeeken Dr / Renner Dr,1.3439415116654123e-05,Very Low,43.44274098888875,-80.2948228166466
McMeeken Dr / Skipton Cres,1.3439415116654123e-05,Very Low,43.44385100003845,-80.29329189300272
McMeeken Dr / Werstine Terr,1.3439415116654123e-05,Very Low,43.43888319974279,-80.29401599676886
McMurray Rd / Northland Rd,4.031824534996237e-05,Low,43.50894494449557,-80.52859137085261
McNaughton St / Oak St,4.031824534996237e-05,Low,43.36000186485916,-80.30610215400506
McNaughton St / Shade St,0.00010751532093323298,Low,43.36072328961085,-80.30783254535834
McNaughton St / Spruce St,0.00010751532093323298,Low,43.36042028553399,-80.30715286102946
Meadow Cres / Sycamore Pl,4.031824534996237e-05,Low,43.4306483144646,-80.50139935339641
Meadow Rose Lane / Roseville Rd,0.00013439415116654123,Low,43.341680372353544,-80.47396352459998
Meadow Woods Cres / Rolling Meadows Dr,4.031824534996237e-05,Low,43.417769172295856,-80.5431699538278
Meadowbrook Dr / Meadowlane Dr,1.3439415116654123e-05,Very Low,43.41907871464717,-80.52267790872456
Meadowcreek Lane / Old Mill Rd,1.3439415116654123e-05,Very Low,43.38208859126494,-80.39048357411089
Meadowpark Pl / Woodridge Dr,1.3439415116654123e-05,Very Low,43.396891139055796,-80.54042425506312
Meadowsweet Ave / Wood Nettle Way,2.6878830233308245e-05,Low,43.471715734284864,-80.60363080686197
Meadowsweet Ave / Woolgrass Ave,1.3439415116654123e-05,Very Low,43.47200804693572,-80.60255724219923
Meadowvale Rd / Running Brook Pl,2.6878830233308245e-05,Low,43.499105811591456,-80.4993025850229
Meadowview Pl / St Ann Ave,0.0002956671325663907,Low,43.43683429239605,-80.63606742277442
Medford St / Stoke Dr,1.3439415116654123e-05,Very Low,43.43833132160861,-80.53808765079388
Meersburg Lane / Zermatt Dr,1.3439415116654123e-05,Very Low,43.458777217804474,-80.57845657848199
Melran Dr / Pratt Pl,4.031824534996237e-05,Low,43.43872679286246,-80.29782668337518
Melran Dr / River Rd,5.375766046661649e-05,Low,43.439854053508995,-80.3012303924484
Melran Dr / Townline Rd,0.00010751532093323298,Low,43.44095980129386,-80.29126366317371
Melrose Ave / Pandora Ave N,1.3439415116654123e-05,Very Low,43.451130468566674,-80.46798203034425
Melrose Ave / Sheridan Crt,1.3439415116654123e-05,Very Low,43.45432714946366,-80.47145168059657
Melrose Ave / Stirling Ave N,2.6878830233308245e-05,Low,43.449854875479595,-80.46662381842512
Melrose St / North St,2.6878830233308245e-05,Low,43.4014824131723,-80.35285424686006
Melrose St / Whitley St,4.031824534996237e-05,Low,43.402506935533935,-80.35317735238839
Melville St N / Melville St S / Queen's Sq,4.031824534996237e-05,Low,43.35904635782882,-80.31693518926953
Memorial Ave / Mill St,1.3439415116654123e-05,Very Low,43.59886002443045,-80.55717934364516
Memorial Ave / Wyatt St E,1.3439415116654123e-05,Very Low,43.597630803343,-80.55809769419962
Memory Lane / Scott Rd,5.375766046661649e-05,Low,43.44011138850551,-80.31958421071921
Memory Lane / Trillium Ave,5.375766046661649e-05,Low,43.44055021630857,-80.3149777602407
Menno St / Shantz Station Rd,6.719707558327061e-05,Low,43.48108825473702,-80.36711874294748
Menno St / Woolwich St S,0.00045694011396624017,Low,43.47081708463863,-80.41105128397275
Menno St / Woolwich St S,0.00045694011396624017,Low,43.46889406878285,-80.4124513897862
Mercer Rd / Samuelson St,2.6878830233308245e-05,Low,43.370101763964634,-80.30534836128787
Mercer Rd / Thunderbird Dr,0.0001209547360498871,Low,43.375295200001815,-80.30742619880914
Metcalfe St / Park Hill Rd W,1.3439415116654123e-05,Very Low,43.362763983418716,-80.31945391189183
Metzloff Dr / Patricia Ave,2.6878830233308245e-05,Low,43.44231719489647,-80.50659883686879
Michael Cres / Valentine Dr,6.719707558327061e-05,Low,43.39680148720416,-80.33738024292234
Michael St / Victoria St S,0.00014783356628319535,Low,43.44950605095108,-80.50130031959603
Michelle Crt / Westmeadow Dr,2.6878830233308245e-05,Low,43.42616254382839,-80.54622270614831
Michener Cres / Oldfield Dr / Wendy Cres,1.3439415116654123e-05,Very Low,43.449702265185145,-80.42467053956247
Michener Cres / Springmount Dr,1.3439415116654123e-05,Very Low,43.447695183281695,-80.42514193454193
Middle Block Rd / Riverbank Dr,2.6878830233308245e-05,Low,43.43433413483218,-80.40153542575094
Middle Block Rd / Speedsville Rd,0.0001209547360498871,Low,43.441475265657516,-80.35925995565069
Middlebury Dr / Northampton Cres,1.3439415116654123e-05,Very Low,43.44281397528217,-80.55408082916354
Middleton St / Selkirk St,0.00016127298139984947,Low,43.349786936965366,-80.31853396758491
Milfoil Cres / Wake Robin Dr,6.719707558327061e-05,Low,43.41351875513374,-80.51809285281061
Milfoil Cres / Windflower Dr,1.3439415116654123e-05,Very Low,43.413759893263894,-80.52009527705519
Milford Ave / Tamarack Dr,0.0005241371895495108,Low,43.48498224205228,-80.53486532575164
Milford Ave / Weber St N,5.375766046661649e-05,Low,43.486654538637005,-80.53107344157928
Mill Park Dr / Mill Park Pl,2.6878830233308245e-05,Low,43.39449629525515,-80.4197016721087
Mill Park Dr / Mill Park Pl,2.6878830233308245e-05,Low,43.39468723061665,-80.41961096202749
Mill Park Dr / Morningview Pl,2.6878830233308245e-05,Low,43.396059236928764,-80.42025677268659
Mill Race Cres / Kendall Lane / Mill Race Cres,5.375766046661649e-05,Low,43.527822738367796,-80.54516629166957
Mill St / Ottawa St S,0.00020159122674981184,Low,43.4344776255072,-80.47861215893496
Mill St / Queen St S,0.00037630362326631544,Low,43.44415957639491,-80.49491805456512
Mill St / Snyder's Rd W,0.00032254596279969894,Low,43.403445372157975,-80.67093809895538
Mill St / Spadina Rd E,1.3439415116654123e-05,Very Low,43.43932067827542,-80.48952989787055
Mill St / Stirling Ave S,0.0001747123965165036,Low,43.43758134036858,-80.4876073599017
Mill St / Sydney St S,5.375766046661649e-05,Low,43.43408000573854,-80.47605037561802
Mill St / Woodland Ave,1.3439415116654123e-05,Very Low,43.43846963195693,-80.48858648824724
Millcreek Rd / Samuelson St,0.0002419094720997742,Low,43.37093068874012,-80.3003651362024
Millcreek Rd / Wendy Crt,0.00016127298139984947,Low,43.37279089754518,-80.29990297716033
Millcreek Rd / Wendy Crt,0.00016127298139984947,Low,43.37227414239859,-80.29955477687031
Millennium Blvd / Crossgate Blvd,1.3439415116654123e-05,Very Low,43.523141340389536,-80.49698099444294
Millennium Blvd / Oak Park Dr,6.719707558327061e-05,Low,43.52194431577494,-80.4982055492248
Millennium Blvd / University Ave E,4.031824534996237e-05,Low,43.5183906713308,-80.50474373202478
Miller Hts / Queen St W,8.063649069992474e-05,Low,43.42307446749135,-80.32450860496546
Milling Rd / Laneway 198,4.031824534996237e-05,Low,43.43261256840759,-80.31188611260292
Millstream Dr / Spring Garden Dr,2.6878830233308245e-05,Low,43.52471577579326,-80.49255028414115
Millvue St / Rooshill Ave,8.063649069992474e-05,Low,43.424365729225116,-80.3217297239219
Millvue St / Weaver St,8.063649069992474e-05,Low,43.426041672632046,-80.31946167873373
Milton Ave W / Scott Rd,2.6878830233308245e-05,Low,43.43940362672279,-80.32004118999075
Milton St / Shade St,4.031824534996237e-05,Low,43.378633312884986,-80.71641653250133
Misty Cres / Misty St,0.00013439415116654123,Low,43.46248673131565,-80.4252071948432
Misty Cres / Misty St,0.00013439415116654123,Low,43.462078762332524,-80.42614415075647
Misty Crt / Misty St,4.031824534996237e-05,Low,43.46166465076484,-80.42709633951273
Misty River Dr / Sawmill Rd,4.031824534996237e-05,Low,43.54074500563717,-80.49916756719844
Mistywood St / Blair Creek Dr,8.063649069992474e-05,Low,43.37127077905019,-80.43705592385241
Mistywood St / Wildflower St,1.3439415116654123e-05,Very Low,43.372149654987965,-80.437666552173
Mitchell St / Queen St S,0.0004300612837329319,Low,43.44495104810507,-80.49414913899403
Mockingbird Crt / Mockingbird Dr,1.3439415116654123e-05,Very Low,43.586334034931426,-80.57591374091105
Mockingbird Dr / Nightingale Cres,1.3439415116654123e-05,Very Low,43.58780289918819,-80.57039882117425
Mockingbird Dr / Oriole Pky W,1.3439415116654123e-05,Very Low,43.58897808870064,-80.57017210958067
Mockingbird Dr / Wren Crt,1.3439415116654123e-05,Very Low,43.58611795790872,-80.5735121694142
Mohawk Ave / Shakespeare Dr,1.3439415116654123e-05,Very Low,43.46447054690342,-80.55205501184855
Mohawk Rd / Speedsville Rd,1.3439415116654123e-05,Very Low,43.43580356807424,-80.35741286677946
Molesworth St / Queen's Bush Rd,6.719707558327061e-05,Low,43.47727408613831,-80.76248441740042
Molesworth St / Schweitzer Cres,4.031824534996237e-05,Low,43.48029733776275,-80.7618433514748
Mona-Lyn Crt / Stirling Macgregor Dr,2.6878830233308245e-05,Low,43.33470074370041,-80.33138522991601
Monarch Woods Dr,4.031824534996237e-05,Low,43.378682997840684,-80.42094621759455
Monarch Woods Dr / Ian Ormston Dr,4.031824534996237e-05,Low,43.378866978624984,-80.41986058420503
Monarch Woods Dr / Ian Ormston Dr,4.031824534996237e-05,Low,43.378516608883345,-80.4220103345893
Monarch Woods Dr / Mossgrove Dr,1.3439415116654123e-05,Very Low,43.37727519870562,-80.42276511961508
Monarch Woods Dr / Thomas Slee Dr,1.3439415116654123e-05,Very Low,43.3765669982454,-80.42254057209628
Montcalm Dr / Old York Cres,6.719707558327061e-05,Low,43.454985212823004,-80.44185370241595
Montcalm Dr / Ottawa St N,4.031824534996237e-05,Low,43.45268059319113,-80.4390810161118
Montcalm Dr / Queenston Dr,8.063649069992474e-05,Low,43.45861852158865,-80.44281039918889
Montcalm Dr / Tecumseh Cres,8.063649069992474e-05,Low,43.45748584636785,-80.44270378948478
Montcalm Dr / Tecumseh Cres,8.063649069992474e-05,Low,43.45548378461868,-80.44222520736571
Montpellier Dr / Paris Blvd,8.063649069992474e-05,Low,43.44767576921752,-80.5765865326384
Montpellier Dr / Paris Blvd,8.063649069992474e-05,Low,43.44759524815521,-80.57681824368865
Montpellier Dr / St Moritz Ave,0.00016127298139984947,Low,43.45039903411243,-80.57863402006902
Montrose St N / Pineview Ave,2.6878830233308245e-05,Low,43.39473638484121,-80.34554168442114
Montrose St N / Railway St,2.6878830233308245e-05,Low,43.39314631422076,-80.34786851047046
Montrose St N / Winterhalt Ave,4.031824534996237e-05,Low,43.394565878267294,-80.3465496961746
Montrose St S / Queenston Rd,9.407590581657886e-05,Low,43.39047150143115,-80.3504066600911
Moore Ave / Shanley St,5.375766046661649e-05,Low,43.456573386680745,-80.5022289619631
Moore Ave / Wellington St N,5.375766046661649e-05,Low,43.45498459277926,-80.50125122403202
